episode_id,scenario_type,priority_hint,policy,sample_idx,chosen_vendor_id,chosen_vendor_name,is_doordash_choice,total_cost,eta_min,rating,reliability_score,cancel_rate_pct,on_time_rate_pct,delivery_fee_usd,service_fee_pct,weights_json
episode_004,dominated,rating,random_equation,49,ep004_vendor_048,RocketBite048,False,29.44,25,4.36,82.26,10.43,92.53,2.65,3.21,"[0.3161467270749295, 0.2548144942867707, 0.22564242057654427, 0.16779088796935027, 0.03560547009240526]"
episode_004,dominated,rating,random_equation,50,ep004_vendor_089,QuickCart089,False,30.13,27,4.06,83.89,6.93,91.85,1.8,5.83,"[0.1772185660764493, 0.15594374753414503, 0.26791143717588817, 0.009368865747884793, 0.3895573834656326]"
episode_004,dominated,rating,random_equation,51,ep004_vendor_013,FeastMeals013,False,29.53,35,4.87,86.2,6.96,88.75,2.08,4.41,"[0.25545652872285707, 0.16935615148561997, 0.2678887996481574, 0.2638926041103043, 0.043405916033061015]"
episode_004,dominated,rating,random_equation,52,ep004_vendor_013,FeastMeals013,False,29.53,35,4.87,86.2,6.96,88.75,2.08,4.41,"[0.271689442908059, 0.08077454583433136, 0.15522648488890417, 0.14376908570747882, 0.3485404406612267]"
episode_004,dominated,rating,random_equation,53,ep004_vendor_048,RocketBite048,False,29.44,25,4.36,82.26,10.43,92.53,2.65,3.21,"[0.48074855422577323, 0.2171438632254048, 0.15322331793437216, 0.10834944000173188, 0.04053482461271789]"
episode_004,dominated,rating,random_equation,54,ep004_vendor_019,GoMeals019,False,28.04,34,4.14,77.98,8.28,82.84,1.53,4.12,"[0.07744451984127997, 0.09979756584950254, 0.010669828210781381, 0.1660291605983956, 0.6460589255000405]"
episode_004,dominated,rating,random_equation,55,ep004_vendor_089,QuickCart089,False,30.13,27,4.06,83.89,6.93,91.85,1.8,5.83,"[0.07859942469318905, 0.2032359267828045, 0.10478142917789081, 0.17632410014212754, 0.4370591192039882]"
episode_004,dominated,rating,random_equation,56,ep004_vendor_093,BlinkBite093,False,33.94,26,4.84,86.91,7.27,90.88,3.13,13.23,"[0.003230691085957999, 0.21612289503427748, 0.07036540753418985, 0.7029397190545996, 0.00734128729097497]"
episode_004,dominated,rating,random_equation,57,ep004_vendor_078,PrimeCart078,False,29.38,25,4.08,82.38,5.62,86.54,2.14,4.97,"[0.5106976666788723, 0.21146806172317506, 0.23240010887001847, 0.030720429412431534, 0.01471373331550277]"
episode_004,dominated,rating,random_equation,58,ep004_vendor_093,BlinkBite093,False,33.94,26,4.84,86.91,7.27,90.88,3.13,13.23,"[0.05411132670504811, 0.3531722303339973, 0.4769885933165364, 0.029880638836259674, 0.08584721080815848]"
episode_004,dominated,rating,random_equation,59,ep004_vendor_003,QuickExpress003,False,31.12,38,4.85,89.36,6.78,94.34,3.63,7.83,"[0.13502979049991726, 0.07537534811407953, 0.4767243392184508, 0.22867085998397438, 0.08419966218357798]"
episode_004,dominated,rating,random_equation,60,ep004_vendor_048,RocketBite048,False,29.44,25,4.36,82.26,10.43,92.53,2.65,3.21,"[0.0757909509439318, 0.5427922171798042, 0.0756603919851509, 0.1958074970916882, 0.10994894279942483]"
episode_004,dominated,rating,random_equation,61,ep004_vendor_093,BlinkBite093,False,33.94,26,4.84,86.91,7.27,90.88,3.13,13.23,"[0.09603406460627366, 0.5022680645067774, 0.01547745318225474, 0.33500837073573336, 0.05121204696896097]"
episode_004,dominated,rating,random_equation,62,ep004_vendor_013,FeastMeals013,False,29.53,35,4.87,86.2,6.96,88.75,2.08,4.41,"[0.4321953721643555, 0.011564046028930032, 0.3121078765238191, 0.12109297354947647, 0.12303973173341888]"
episode_004,dominated,rating,random_equation,63,ep004_vendor_013,FeastMeals013,False,29.53,35,4.87,86.2,6.96,88.75,2.08,4.41,"[0.06447209653307955, 0.08073547204337776, 0.5357919738449036, 0.006183816625436602, 0.31281664095320244]"
episode_004,dominated,rating,random_equation,64,ep004_vendor_019,GoMeals019,False,28.04,34,4.14,77.98,8.28,82.84,1.53,4.12,"[0.4363172478551456, 0.06483698031904471, 0.14236168378391242, 0.003479036522254929, 0.3530050515196424]"
episode_004,dominated,rating,random_equation,65,ep004_vendor_003,QuickExpress003,False,31.12,38,4.85,89.36,6.78,94.34,3.63,7.83,"[0.12937627338281107, 0.08522157382246186, 0.6706446587670406, 0.017425139740850998, 0.09733235428683536]"
episode_004,dominated,rating,random_equation,66,ep004_vendor_089,QuickCart089,False,30.13,27,4.06,83.89,6.93,91.85,1.8,5.83,"[0.013333851882253464, 0.04988510706773396, 0.12966117363456778, 0.015359579603632826, 0.791760287811812]"
episode_004,dominated,rating,random_equation,67,ep004_vendor_078,PrimeCart078,False,29.38,25,4.08,82.38,5.62,86.54,2.14,4.97,"[0.3988604996690014, 0.14629785933483017, 0.4487298171123368, 0.003372921889512897, 0.002738901994318861]"
episode_004,dominated,rating,random_equation,68,ep004_vendor_093,BlinkBite093,False,33.94,26,4.84,86.91,7.27,90.88,3.13,13.23,"[0.03292667885831735, 0.6375845221296135, 0.02320545237149737, 0.2613287964946493, 0.044954550145922506]"
episode_004,dominated,rating,random_equation,69,ep004_vendor_013,FeastMeals013,False,29.53,35,4.87,86.2,6.96,88.75,2.08,4.41,"[0.28537326043888656, 0.12383713812382867, 0.4202100282357977, 0.14584101616240971, 0.024738557039077257]"
episode_004,dominated,rating,random_equation,70,ep004_vendor_003,QuickExpress003,False,31.12,38,4.85,89.36,6.78,94.34,3.63,7.83,"[0.012388888241320698, 0.04887022234797111, 0.8678245073831692, 0.0623616767575477, 0.00855470526999128]"
episode_004,dominated,rating,random_equation,71,ep004_vendor_013,FeastMeals013,False,29.53,35,4.87,86.2,6.96,88.75,2.08,4.41,"[0.28038242126135016, 0.014019505824985958, 0.04492240393995912, 0.35926584103681086, 0.3014098279368938]"
episode_004,dominated,rating,random_equation,72,ep004_vendor_093,BlinkBite093,False,33.94,26,4.84,86.91,7.27,90.88,3.13,13.23,"[0.04131898536550542, 0.16123685352806197, 0.5453801188716357, 0.02700752764651679, 0.2250565145882802]"
episode_004,dominated,rating,random_equation,73,ep004_vendor_093,BlinkBite093,False,33.94,26,4.84,86.91,7.27,90.88,3.13,13.23,"[0.0005607361768037641, 0.1328155049463347, 0.6686440256856807, 0.16163031533119693, 0.036349417859983905]"
episode_004,dominated,rating,random_equation,74,ep004_vendor_019,GoMeals019,False,28.04,34,4.14,77.98,8.28,82.84,1.53,4.12,"[0.42874773798029475, 0.07252754604716567, 0.1213930251886183, 0.10283924418654115, 0.2744924465973802]"
episode_004,dominated,rating,random_equation,75,ep004_vendor_003,QuickExpress003,False,31.12,38,4.85,89.36,6.78,94.34,3.63,7.83,"[0.02861242441635884, 0.048913596289218854, 0.5185638940751051, 0.36450252745895134, 0.03940755776036577]"
episode_004,dominated,rating,random_equation,76,ep004_vendor_013,FeastMeals013,False,29.53,35,4.87,86.2,6.96,88.75,2.08,4.41,"[0.01712117158823074, 0.09084052110199353, 0.09571446867870118, 0.4242276047498859, 0.3720962338811887]"
episode_004,dominated,rating,random_equation,77,ep004_vendor_019,GoMeals019,False,28.04,34,4.14,77.98,8.28,82.84,1.53,4.12,"[0.3523745167744653, 0.005537917419339185, 0.027790713456401873, 0.15886312160291347, 0.4554337307468801]"
episode_004,dominated,rating,random_equation,78,ep004_vendor_048,RocketBite048,False,29.44,25,4.36,82.26,10.43,92.53,2.65,3.21,"[0.5175276606898919, 0.2662346051117964, 0.07512609217433101, 0.13452646288557973, 0.0065851791384010355]"
episode_004,dominated,rating,random_equation,79,ep004_vendor_078,PrimeCart078,False,29.38,25,4.08,82.38,5.62,86.54,2.14,4.97,"[0.3499477253779621, 0.1816461315477226, 0.06593890116710259, 0.022425385973471934, 0.38004185593374085]"
episode_004,dominated,rating,random_equation,80,ep004_vendor_019,GoMeals019,False,28.04,34,4.14,77.98,8.28,82.84,1.53,4.12,"[0.09416082605461554, 0.07617178765351605, 0.03409773351699476, 0.000565873306114922, 0.7950037794687587]"
episode_004,dominated,rating,random_equation,81,ep004_vendor_048,RocketBite048,False,29.44,25,4.36,82.26,10.43,92.53,2.65,3.21,"[0.1001157250951887, 0.3688510094372606, 0.1591391163152846, 0.15885252653574947, 0.21304162261651657]"
episode_004,dominated,rating,random_equation,82,ep004_vendor_048,RocketBite048,False,29.44,25,4.36,82.26,10.43,92.53,2.65,3.21,"[0.5018491507659587, 0.15040313711194706, 0.23385502389985696, 0.10829129021978008, 0.005601398002457469]"
episode_004,dominated,rating,random_equation,83,ep004_vendor_078,PrimeCart078,False,29.38,25,4.08,82.38,5.62,86.54,2.14,4.97,"[0.04230691235785721, 0.40080373438326805, 0.12703936417610434, 0.0895452606088358, 0.34030472847393467]"
episode_004,dominated,rating,random_equation,84,ep004_vendor_013,FeastMeals013,False,29.53,35,4.87,86.2,6.96,88.75,2.08,4.41,"[0.2689794922006346, 0.03234556091942162, 0.14137765218297432, 0.4028751200251098, 0.15442217467185973]"
episode_004,dominated,rating,random_equation,85,ep004_vendor_013,FeastMeals013,False,29.53,35,4.87,86.2,6.96,88.75,2.08,4.41,"[0.06782232504693482, 0.11186815299812133, 0.07513310442193825, 0.5962585649939771, 0.14891785253902856]"
episode_004,dominated,rating,random_equation,86,ep004_vendor_078,PrimeCart078,False,29.38,25,4.08,82.38,5.62,86.54,2.14,4.97,"[0.6211228661567592, 0.15245716946025348, 0.09600387681149108, 0.001230126675195464, 0.12918596089630066]"
episode_004,dominated,rating,random_equation,87,ep004_vendor_093,BlinkBite093,False,33.94,26,4.84,86.91,7.27,90.88,3.13,13.23,"[0.10498407774895384, 0.3365290539048833, 0.06171924957766286, 0.3603198758232524, 0.1364477429452477]"
episode_004,dominated,rating,random_equation,88,ep004_vendor_013,FeastMeals013,False,29.53,35,4.87,86.2,6.96,88.75,2.08,4.41,"[0.08713384825017091, 0.15504422349829983, 0.16372056220330963, 0.258284203400657, 0.3358171626475628]"
episode_004,dominated,rating,random_equation,89,ep004_vendor_093,BlinkBite093,False,33.94,26,4.84,86.91,7.27,90.88,3.13,13.23,"[0.05373770122254906, 0.13545093810329323, 0.3971616428463105, 0.23699529268700312, 0.17665442514084403]"
episode_004,dominated,rating,random_equation,90,ep004_vendor_093,BlinkBite093,False,33.94,26,4.84,86.91,7.27,90.88,3.13,13.23,"[0.050197258857519626, 0.2981353278297266, 0.19028901918627047, 0.20738354706369716, 0.253994847062786]"
episode_004,dominated,rating,random_equation,91,ep004_vendor_078,PrimeCart078,False,29.38,25,4.08,82.38,5.62,86.54,2.14,4.97,"[0.1915719843877356, 0.329477694667527, 0.22686348707163664, 0.0731726626772435, 0.17891417119585737]"
episode_004,dominated,rating,random_equation,92,ep004_vendor_096,QuickMeals096,False,30.13,42,4.79,84.88,7.75,88.5,1.65,9.84,"[0.06273656442801899, 0.07725985970640095, 0.09463945658930899, 0.20166288754067294, 0.5637012317355982]"
episode_004,dominated,rating,random_equation,93,ep004_vendor_048,RocketBite048,False,29.44,25,4.36,82.26,10.43,92.53,2.65,3.21,"[0.20439479912899153, 0.40797364661484914, 0.28892834558468844, 0.0691028124592859, 0.02960039621218495]"
episode_004,dominated,rating,random_equation,94,ep004_vendor_013,FeastMeals013,False,29.53,35,4.87,86.2,6.96,88.75,2.08,4.41,"[0.26626376540136654, 0.14858725510406354, 0.26853010874671246, 0.12432434992128748, 0.1922945208265699]"
episode_004,dominated,rating,random_equation,95,ep004_vendor_096,QuickMeals096,False,30.13,42,4.79,84.88,7.75,88.5,1.65,9.84,"[0.33320424667560816, 0.0010892980376422045, 0.09059757773374681, 0.18822484549521604, 0.3868840320577867]"
episode_004,dominated,rating,random_equation,96,ep004_vendor_013,FeastMeals013,False,29.53,35,4.87,86.2,6.96,88.75,2.08,4.41,"[0.033750481533671925, 0.14821098083745776, 0.10164126711756657, 0.4103748316604214, 0.3060224388508823]"
episode_004,dominated,rating,random_equation,97,ep004_vendor_093,BlinkBite093,False,33.94,26,4.84,86.91,7.27,90.88,3.13,13.23,"[0.04325090647575023, 0.2800629297030511, 0.1968960935723342, 0.37747506149945415, 0.10231500874941031]"
episode_004,dominated,rating,random_equation,98,ep004_vendor_013,FeastMeals013,False,29.53,35,4.87,86.2,6.96,88.75,2.08,4.41,"[0.1450647352724695, 0.009195971445506872, 0.28191435421229893, 0.3351019545576861, 0.22872298451203857]"
episode_004,dominated,rating,random_equation,99,ep004_vendor_003,QuickExpress003,False,31.12,38,4.85,89.36,6.78,94.34,3.63,7.83,"[0.044621237885717875, 0.016398374125387766, 0.45522460696180633, 0.44825538090060985, 0.035500400126478156]"
episode_005,dominated,balanced,price_first,,ep005_vendor_001,RocketFleet001,False,20.29,31,4.62,85.17,6.88,89.0,2.12,4.77,
episode_005,dominated,balanced,eta_first,,ep005_vendor_040,NoshExpress040,False,22.45,24,4.39,81.35,8.25,86.64,2.37,4.2,
episode_005,dominated,balanced,rating_first,,ep005_vendor_074,BlinkExpress074,False,25.93,30,4.88,84.48,5.96,83.7,4.09,9.88,
episode_005,dominated,balanced,reliability_first,,ep005_vendor_084,QuickCart084,False,22.88,41,4.35,89.16,4.76,94.86,3.05,3.51,
episode_005,dominated,balanced,balanced_equation,,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,
episode_005,dominated,balanced,random_equation,0,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.40492204733335235, 0.2623725920220552, 0.18464525509432994, 0.13352875323247393, 0.014531352317788546]"
episode_005,dominated,balanced,random_equation,1,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.1822002528641719, 0.026743153320865805, 0.35855959269620824, 0.32136516275203647, 0.11113183836671757]"
episode_005,dominated,balanced,random_equation,2,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.2462676291895705, 0.11890220947918936, 0.11673977721122006, 0.040693865303791224, 0.4773965188162288]"
episode_005,dominated,balanced,random_equation,3,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.278139941444645, 0.1422965127933388, 0.42765038660270827, 0.08788059331418514, 0.06403256584512286]"
episode_005,dominated,balanced,random_equation,4,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.20705828812331117, 0.3072863355783733, 0.09440204509224359, 0.33924852183052984, 0.05200480937554191]"
episode_005,dominated,balanced,random_equation,5,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.26624964142861884, 0.11507387871226467, 0.19167329813450368, 0.3003134116330366, 0.12668977009157623]"
episode_005,dominated,balanced,random_equation,6,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.42051201786929837, 0.2087918857064706, 0.017193530477159127, 0.3043654101757613, 0.04913715577131062]"
episode_005,dominated,balanced,random_equation,7,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.26007947943704074, 0.1399293976247343, 0.12082140334652258, 0.46102729092214906, 0.018142428669553252]"
episode_005,dominated,balanced,random_equation,8,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.041744950563855694, 0.125751784922981, 0.037245338154497126, 0.49532527775269763, 0.2999326486059686]"
episode_005,dominated,balanced,random_equation,9,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.10162260762072899, 0.16399036959022997, 0.055804131343083097, 0.14620532586895163, 0.5323775655770063]"
episode_005,dominated,balanced,random_equation,10,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.3828019783358428, 0.25629481071359855, 0.12480499218745551, 0.02141320159675224, 0.2146850171663509]"
episode_005,dominated,balanced,random_equation,11,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.23192642783070386, 0.10604722129197909, 0.19464181629189456, 0.4529835691579125, 0.01440096542750999]"
episode_005,dominated,balanced,random_equation,12,ep005_vendor_098,GoMeals098,False,23.39,28,4.83,87.85,5.28,89.05,2.69,7.77,"[0.013943246074728872, 0.14016648841273294, 0.7058515007924784, 0.12721150685358404, 0.012827257866475754]"
episode_005,dominated,balanced,random_equation,13,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.2780686180237633, 0.09801557117115547, 0.03726820741558517, 0.5465884584350893, 0.04005914495440673]"
episode_005,dominated,balanced,random_equation,14,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.1891381100651068, 0.014572792192333324, 0.20878388877562715, 0.41802183490808525, 0.16948337405884742]"
episode_005,dominated,balanced,random_equation,15,ep005_vendor_001,RocketFleet001,False,20.29,31,4.62,85.17,6.88,89.0,2.12,4.77,"[0.3424019319698775, 0.056800920180047565, 0.055960794614982046, 0.1271984397673126, 0.4176379134677803]"
episode_005,dominated,balanced,random_equation,16,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.015859408105878242, 0.12820011716827792, 0.6446241832721029, 0.01407178872188726, 0.19724450273185373]"
episode_005,dominated,balanced,random_equation,17,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.07628104132838548, 0.20016182168181962, 0.11988975664783574, 0.5771726096739701, 0.026494770667988995]"
episode_005,dominated,balanced,random_equation,18,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.18305650792744407, 0.002615497756526678, 0.07552649929851818, 0.21511324502479054, 0.5236882499927206]"
episode_005,dominated,balanced,random_equation,19,ep005_vendor_001,RocketFleet001,False,20.29,31,4.62,85.17,6.88,89.0,2.12,4.77,"[0.49494442726407867, 0.047355016402035655, 0.2263953162658342, 0.09326315903580983, 0.1380420810322417]"
episode_005,dominated,balanced,random_equation,20,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.06966121490052546, 0.061973448853254974, 0.1226616713276719, 0.3465260162198618, 0.39917764869868594]"
episode_005,dominated,balanced,random_equation,21,ep005_vendor_001,RocketFleet001,False,20.29,31,4.62,85.17,6.88,89.0,2.12,4.77,"[0.2875795472329611, 0.017786375422064456, 0.37524890196843314, 0.13714738347810454, 0.18223779189843695]"
episode_005,dominated,balanced,random_equation,22,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.3390216855616095, 0.1825058094982019, 0.17180100994348455, 0.03751220042982282, 0.2691592945668812]"
episode_005,dominated,balanced,random_equation,23,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.1943757594366436, 0.459727389639043, 0.18750398838557408, 0.06029626600313415, 0.09809659653560511]"
episode_005,dominated,balanced,random_equation,24,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.28617126921231384, 0.30139925497969283, 0.13236987818228127, 0.14578890184162727, 0.13427069578408468]"
episode_005,dominated,balanced,random_equation,25,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.014194851586815164, 0.07475874572409036, 0.08241500715012201, 0.33472512066950044, 0.49390627486947203]"
episode_005,dominated,balanced,random_equation,26,ep005_vendor_001,RocketFleet001,False,20.29,31,4.62,85.17,6.88,89.0,2.12,4.77,"[0.5226377698233216, 0.1747730430813473, 0.20120496029398874, 0.021758477676768907, 0.07962574912457339]"
episode_005,dominated,balanced,random_equation,27,ep005_vendor_084,QuickCart084,False,22.88,41,4.35,89.16,4.76,94.86,3.05,3.51,"[0.15875244562274363, 0.04734852377054296, 0.7181409747038678, 0.02301329521491817, 0.05274476068792742]"
episode_005,dominated,balanced,random_equation,28,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.26346345309149133, 0.13452126813525533, 0.19842855389563144, 0.0027784049989460105, 0.4008083198786758]"
episode_005,dominated,balanced,random_equation,29,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.16961738679661992, 0.14682002562958607, 0.18059440016969425, 0.29578537463630805, 0.20718281276779163]"
episode_005,dominated,balanced,random_equation,30,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.2629390370308932, 0.3792553267139017, 0.22364206201378586, 0.11965378872763588, 0.014509785513783298]"
episode_005,dominated,balanced,random_equation,31,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.07965088862093526, 0.35249313096151014, 0.3544532951376376, 0.21227408267336104, 0.0011286026065561114]"
episode_005,dominated,balanced,random_equation,32,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.022725023032261156, 0.17423464903891175, 0.01426451377627251, 0.7092653079204578, 0.07951050623209659]"
episode_005,dominated,balanced,random_equation,33,ep005_vendor_001,RocketFleet001,False,20.29,31,4.62,85.17,6.88,89.0,2.12,4.77,"[0.36079457444380625, 0.020948331188994376, 0.19214577667197827, 0.04043883395905448, 0.38567248373616664]"
episode_005,dominated,balanced,random_equation,34,ep005_vendor_001,RocketFleet001,False,20.29,31,4.62,85.17,6.88,89.0,2.12,4.77,"[0.7782759055225766, 0.04084695843490837, 0.10975785365286923, 0.06282100540703592, 0.008298276982609687]"
episode_005,dominated,balanced,random_equation,35,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.05574494978389475, 0.2223941586948971, 0.04693057218323127, 0.5945248450695161, 0.08040547426846086]"
episode_005,dominated,balanced,random_equation,36,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.011850835461785754, 0.08152415085262049, 0.09047188919626536, 0.09951013605638649, 0.7166429884329419]"
episode_005,dominated,balanced,random_equation,37,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.05117887256973031, 0.17075700643506347, 0.15496903138817075, 0.24341829363786943, 0.3796767959691659]"
episode_005,dominated,balanced,random_equation,38,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.010234858145510508, 0.3853243396760027, 0.216297841987054, 0.3448327388244872, 0.043310221366945706]"
episode_005,dominated,balanced,random_equation,39,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.22736875084559383, 0.34920400134096125, 0.4028263661345306, 0.007449312922251814, 0.013151568756662409]"
episode_005,dominated,balanced,random_equation,40,ep005_vendor_001,RocketFleet001,False,20.29,31,4.62,85.17,6.88,89.0,2.12,4.77,"[0.3123453594735306, 0.03619839089470608, 0.09707623059192716, 0.025711573604006752, 0.5286684454358295]"
episode_005,dominated,balanced,random_equation,41,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.15045140382083486, 0.19537064443989857, 0.3105271862220107, 0.2681199257882509, 0.07553083972900494]"
episode_005,dominated,balanced,random_equation,42,ep005_vendor_098,GoMeals098,False,23.39,28,4.83,87.85,5.28,89.05,2.69,7.77,"[0.14630955198836632, 0.0033386669992503354, 0.6202796466477488, 0.1799319044402741, 0.05014022992436054]"
episode_005,dominated,balanced,random_equation,43,ep005_vendor_001,RocketFleet001,False,20.29,31,4.62,85.17,6.88,89.0,2.12,4.77,"[0.3237458515597168, 0.004628367024893084, 0.4284284205650471, 0.20154974923157734, 0.04164761161876562]"
episode_005,dominated,balanced,random_equation,44,ep005_vendor_001,RocketFleet001,False,20.29,31,4.62,85.17,6.88,89.0,2.12,4.77,"[0.5468902430141338, 0.16395418810530826, 0.05755635723311741, 0.20252159580300727, 0.029077615844433094]"
episode_005,dominated,balanced,random_equation,45,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.012879811739313516, 0.5788809754742118, 0.03144258772466439, 0.17372037506670673, 0.20307624999510349]"
episode_005,dominated,balanced,random_equation,46,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.00018259249914581474, 0.04172379436986287, 0.22738238869018254, 0.5795198607751155, 0.15119136366569313]"
episode_005,dominated,balanced,random_equation,47,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.24209564572488682, 0.16288673902763753, 0.23744081462138303, 0.14081982631208098, 0.21675697431401175]"
episode_005,dominated,balanced,random_equation,48,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.06370969380264739, 0.13431470140332563, 0.4236138726076026, 0.3099543236063745, 0.06840740858004997]"
episode_005,dominated,balanced,random_equation,49,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.42369403803109285, 0.3518016045916219, 0.023652870692711044, 0.15273201930450253, 0.04811946738007178]"
episode_005,dominated,balanced,random_equation,50,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.06932508132856129, 0.6238516446234045, 0.006082887329835084, 0.1831908346684506, 0.11754955204974864]"
episode_005,dominated,balanced,random_equation,51,ep005_vendor_001,RocketFleet001,False,20.29,31,4.62,85.17,6.88,89.0,2.12,4.77,"[0.4838758994560199, 0.027352031610370052, 0.1736318036152711, 0.21701672421260734, 0.09812354110573164]"
episode_005,dominated,balanced,random_equation,52,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.3483686913822794, 0.20781426279719747, 0.3117505463981781, 0.07637600629037837, 0.0556904931319667]"
episode_005,dominated,balanced,random_equation,53,ep005_vendor_001,RocketFleet001,False,20.29,31,4.62,85.17,6.88,89.0,2.12,4.77,"[0.6252520479960975, 0.07906164329040069, 0.07196073311191693, 0.02454326566223647, 0.1991823099393484]"
episode_005,dominated,balanced,random_equation,54,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.23914816891397173, 0.25284144487273713, 0.06627694416384694, 0.021089021956158725, 0.42064442009328556]"
episode_005,dominated,balanced,random_equation,55,ep005_vendor_001,RocketFleet001,False,20.29,31,4.62,85.17,6.88,89.0,2.12,4.77,"[0.3580155498089042, 0.106130989247464, 0.21653437086822688, 0.0804418621763191, 0.23887722789908591]"
episode_005,dominated,balanced,random_equation,56,ep005_vendor_098,GoMeals098,False,23.39,28,4.83,87.85,5.28,89.05,2.69,7.77,"[0.07439591552300585, 0.03338693996914497, 0.613604321325392, 0.21374818130749645, 0.06486464187496069]"
episode_005,dominated,balanced,random_equation,57,ep005_vendor_077,NoshHub077,False,22.38,25,4.78,86.3,6.96,89.74,1.75,4.9,"[0.1562184604570453, 0.37123743059267084, 0.15810791356931111, 0.26810087480213174, 0.04633532057884107]"
episode_005,dominated,balanced,random_equation,58,ep005_vendor_098,GoMeals098,False,23.39,28,4.83,87.85,5.28,89.05,2.69,7.77,"[0.05637222844858294, 0.09520029617822867, 0.6116409587459452, 0.14748838410730078, 0.08929813251994256]"
