episode_id,scenario_type,priority_hint,policy,sample_idx,chosen_vendor_id,chosen_vendor_name,is_doordash_choice,total_cost,eta_min,rating,delivery_fee_usd,service_fee_pct,weights_json
episode_017,dominated,rating,random_equation,61,ep017_vendor_001,FeastBite001,False,39.26,20,4.24,2.43,5.66,"[0.24535157922612974, 0.261123717081911, 0.145876067866072, 0.3476486358258874]"
episode_017,dominated,rating,random_equation,62,ep017_vendor_020,NoshHub020,False,46.24,15,4.87,4.32,9.25,"[0.1570451608408794, 0.25570702753300856, 0.5426872175856288, 0.04456059404048339]"
episode_017,dominated,rating,random_equation,63,ep017_vendor_020,NoshHub020,False,46.24,15,4.87,4.32,9.25,"[0.030720768471207242, 0.6559905364060283, 0.14565252958954106, 0.16763616553322344]"
episode_017,dominated,rating,random_equation,64,ep017_vendor_061,DashHub061,False,44.85,34,4.82,2.37,4.75,"[0.08249643584308454, 0.07089802873976905, 0.6082039995354366, 0.23840153588170984]"
episode_017,dominated,rating,random_equation,65,ep017_vendor_020,NoshHub020,False,46.24,15,4.87,4.32,9.25,"[0.17298029787367952, 0.6531870756901533, 0.1003772412198153, 0.07345538521635174]"
episode_017,dominated,rating,random_equation,66,ep017_vendor_001,FeastBite001,False,39.26,20,4.24,2.43,5.66,"[0.406730005288618, 0.40130876996041276, 0.16938671857963236, 0.02257450617133683]"
episode_017,dominated,rating,random_equation,67,ep017_vendor_001,FeastBite001,False,39.26,20,4.24,2.43,5.66,"[0.25986947790719894, 0.10794114426636318, 0.27770573237414903, 0.35448364545228894]"
episode_017,dominated,rating,random_equation,68,ep017_vendor_061,DashHub061,False,44.85,34,4.82,2.37,4.75,"[0.0006356256500695285, 0.10631594159591196, 0.20521406223918226, 0.6878343705148362]"
episode_017,dominated,rating,random_equation,69,ep017_vendor_020,NoshHub020,False,46.24,15,4.87,4.32,9.25,"[0.2500557343929351, 0.5227398627740049, 0.2240026025813171, 0.0032018002517429727]"
episode_017,dominated,rating,random_equation,70,ep017_vendor_001,FeastBite001,False,39.26,20,4.24,2.43,5.66,"[0.4131949049743008, 0.05726717274327961, 0.37600810784231886, 0.15352981444010075]"
episode_017,dominated,rating,random_equation,71,ep017_vendor_085,GoFleet085,False,43.21,15,2.85,1.62,2.81,"[0.08890659619324412, 0.904581888371907, 0.005203419190852975, 0.0013080962439959447]"
episode_017,dominated,rating,random_equation,72,ep017_vendor_020,NoshHub020,False,46.24,15,4.87,4.32,9.25,"[0.03655202475776459, 0.41059769248866956, 0.47296985301150757, 0.07988042974205825]"
episode_017,dominated,rating,random_equation,73,ep017_vendor_020,NoshHub020,False,46.24,15,4.87,4.32,9.25,"[0.2429219607964754, 0.31007302698625183, 0.4095737822468206, 0.03743122997045213]"
episode_017,dominated,rating,random_equation,74,ep017_vendor_001,FeastBite001,False,39.26,20,4.24,2.43,5.66,"[0.22179303433496003, 0.6108091805628486, 0.061419441726262486, 0.10597834337592892]"
episode_017,dominated,rating,random_equation,75,ep017_vendor_032,GoRunner032,False,45.23,16,3.43,1.81,9.51,"[0.0415403240207946, 0.3110475655527922, 0.11454420533472985, 0.5328679050916834]"
episode_017,dominated,rating,random_equation,76,ep017_vendor_001,FeastBite001,False,39.26,20,4.24,2.43,5.66,"[0.21841764481095316, 0.14496974784993596, 0.14976176750141348, 0.48685083983769745]"
episode_017,dominated,rating,random_equation,77,ep017_vendor_020,NoshHub020,False,46.24,15,4.87,4.32,9.25,"[0.1728166153342311, 0.5882240649831026, 0.2325622232912933, 0.006397096391372924]"
episode_017,dominated,rating,random_equation,78,ep017_vendor_001,FeastBite001,False,39.26,20,4.24,2.43,5.66,"[0.6860004230478198, 0.033935497232145, 0.061888301027507774, 0.21817577869252733]"
episode_017,dominated,rating,random_equation,79,ep017_vendor_001,FeastBite001,False,39.26,20,4.24,2.43,5.66,"[0.6005164702268622, 0.05026350036340669, 0.3458095967166955, 0.003410432693035856]"
episode_017,dominated,rating,random_equation,80,ep017_vendor_020,NoshHub020,False,46.24,15,4.87,4.32,9.25,"[0.10604571213602199, 0.60086502510026, 0.18985719274274532, 0.10323207002097282]"
episode_017,dominated,rating,random_equation,81,ep017_vendor_001,FeastBite001,False,39.26,20,4.24,2.43,5.66,"[0.40751226026378284, 0.22351802208885668, 0.12362159359286207, 0.24534812405449838]"
episode_017,dominated,rating,random_equation,82,ep017_vendor_001,FeastBite001,False,39.26,20,4.24,2.43,5.66,"[0.28034156179147335, 0.25918532861192023, 0.10460383926669113, 0.3558692703299153]"
episode_017,dominated,rating,random_equation,83,ep017_vendor_020,NoshHub020,False,46.24,15,4.87,4.32,9.25,"[0.07935053967671926, 0.7001030463176905, 0.06335940302559374, 0.15718701097999652]"
episode_017,dominated,rating,random_equation,84,ep017_vendor_098,GoDrop098,False,42.98,26,3.59,1.1,3.06,"[0.08190970488127722, 0.22117599023745677, 0.0943283680527886, 0.6025859368284774]"
episode_017,dominated,rating,random_equation,85,ep017_vendor_001,FeastBite001,False,39.26,20,4.24,2.43,5.66,"[0.09420349784293594, 0.2961720772844393, 0.12127454301898485, 0.4883498818536399]"
episode_017,dominated,rating,random_equation,86,ep017_vendor_020,NoshHub020,False,46.24,15,4.87,4.32,9.25,"[0.1884305811971948, 0.3091515519248734, 0.2589652960532673, 0.2434525708246644]"
episode_017,dominated,rating,random_equation,87,ep017_vendor_020,NoshHub020,False,46.24,15,4.87,4.32,9.25,"[0.04434152343436223, 0.21969494372734005, 0.38135478030141057, 0.3546087525368871]"
episode_017,dominated,rating,random_equation,88,ep017_vendor_001,FeastBite001,False,39.26,20,4.24,2.43,5.66,"[0.2558191820220377, 0.5117217236399365, 0.048324472907987956, 0.18413462143003795]"
episode_017,dominated,rating,random_equation,89,ep017_vendor_001,FeastBite001,False,39.26,20,4.24,2.43,5.66,"[0.5017627170395271, 0.024901772973516863, 0.3910573468322872, 0.08227816315466878]"
episode_017,dominated,rating,random_equation,90,ep017_vendor_001,FeastBite001,False,39.26,20,4.24,2.43,5.66,"[0.47746239518614564, 0.4007246111132811, 0.07079404863133086, 0.05101894506924252]"
episode_017,dominated,rating,random_equation,91,ep017_vendor_085,GoFleet085,False,43.21,15,2.85,1.62,2.81,"[0.18441765557916065, 0.4289461892927278, 0.034380149875830414, 0.3522560052522812]"
episode_017,dominated,rating,random_equation,92,ep017_vendor_001,FeastBite001,False,39.26,20,4.24,2.43,5.66,"[0.3232062817091285, 0.09227284425528709, 0.30868958991964146, 0.2758312841159429]"
episode_017,dominated,rating,random_equation,93,ep017_vendor_001,FeastBite001,False,39.26,20,4.24,2.43,5.66,"[0.3236325440904582, 0.20322987861660932, 0.09127421984003023, 0.38186335745290223]"
episode_017,dominated,rating,random_equation,94,ep017_vendor_020,NoshHub020,False,46.24,15,4.87,4.32,9.25,"[0.06253068506445822, 0.3432481364995253, 0.5907980152939007, 0.0034231631421157054]"
episode_017,dominated,rating,random_equation,95,ep017_vendor_020,NoshHub020,False,46.24,15,4.87,4.32,9.25,"[0.09667311590467809, 0.059886954189154136, 0.7667500766640519, 0.07668985324211573]"
episode_017,dominated,rating,random_equation,96,ep017_vendor_020,NoshHub020,False,46.24,15,4.87,4.32,9.25,"[0.03354760982358929, 0.7984433269108042, 0.06728553051811229, 0.10072353274749424]"
episode_017,dominated,rating,random_equation,97,ep017_vendor_020,NoshHub020,False,46.24,15,4.87,4.32,9.25,"[0.15314562341681054, 0.3501486189631206, 0.37457013749842427, 0.12213562012164451]"
episode_017,dominated,rating,random_equation,98,ep017_vendor_020,NoshHub020,False,46.24,15,4.87,4.32,9.25,"[0.22660555969375035, 0.23222761119067517, 0.47364604751513245, 0.06752078160044206]"
episode_017,dominated,rating,random_equation,99,ep017_vendor_001,FeastBite001,False,39.26,20,4.24,2.43,5.66,"[0.13243524454471975, 0.27883863567772305, 0.2080151039277487, 0.3807110158498086]"
episode_018,dominated,rating,price_first,,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,
episode_018,dominated,rating,eta_first,,ep018_vendor_059,SwiftExpress059,False,48.11,15,3.46,6.82,15.29,
episode_018,dominated,rating,rating_first,,ep018_vendor_034,FeastNow034,False,51.79,59,4.89,7.42,15.52,
episode_018,dominated,rating,balanced_equation,,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,
episode_018,dominated,rating,random_equation,0,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.2813828422612514, 0.29134915550355495, 0.058928616143985146, 0.3683393860912086]"
episode_018,dominated,rating,random_equation,1,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.1691167558022524, 0.08827203593741474, 0.3799955552911344, 0.3626156529691985]"
episode_018,dominated,rating,random_equation,2,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.3488345200786694, 0.20363130170157698, 0.00984061031368057, 0.43769356790607317]"
episode_018,dominated,rating,random_equation,3,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.15210535491625266, 0.00450982804692225, 0.30227202667733244, 0.5411127903594926]"
episode_018,dominated,rating,random_equation,4,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.10162762669543093, 0.009463548989747217, 0.24159584194747435, 0.6473129823673475]"
episode_018,dominated,rating,random_equation,5,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.30224499405720395, 0.011367928288865417, 0.23553766796026318, 0.45084940969366744]"
episode_018,dominated,rating,random_equation,6,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.09293833405235893, 0.3136860554909956, 0.5452658776486502, 0.04810973280799524]"
episode_018,dominated,rating,random_equation,7,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.2001161373322978, 0.17646059290870614, 0.297524497091988, 0.325898772667008]"
episode_018,dominated,rating,random_equation,8,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.4988418747850363, 0.3882718936601608, 0.07208998626458568, 0.0407962452902173]"
episode_018,dominated,rating,random_equation,9,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.27384776973844194, 0.055483491785316356, 0.5823165576895564, 0.0883521807866853]"
episode_018,dominated,rating,random_equation,10,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.2640054905521258, 0.11600544268607364, 0.06528620294829447, 0.5547028638135061]"
episode_018,dominated,rating,random_equation,11,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.136069169511605, 0.13006002919810405, 0.4477034538162967, 0.2861673474739942]"
episode_018,dominated,rating,random_equation,12,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.34365493535529085, 0.13518762719109367, 0.12650905362970222, 0.3946483838239134]"
episode_018,dominated,rating,random_equation,13,ep018_vendor_094,CityExpress094,False,41.95,18,4.44,1.61,1.85,"[0.026205022461590084, 0.4100694989148417, 0.1702342874399397, 0.39349119118362846]"
episode_018,dominated,rating,random_equation,14,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.4368189559558614, 0.02078693347855641, 0.20922647015797374, 0.3331676404076084]"
episode_018,dominated,rating,random_equation,15,ep018_vendor_033,GoHub033,False,38.07,17,4.07,1.15,3.51,"[0.12005164538030574, 0.23796280385841617, 0.11268772856724896, 0.5292978221940291]"
episode_018,dominated,rating,random_equation,16,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.11600570096732961, 0.28521720243224313, 0.4668861103691998, 0.13189098623122741]"
episode_018,dominated,rating,random_equation,17,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.21012148659832808, 0.23495139520080605, 0.15571331304088734, 0.3992138051599785]"
episode_018,dominated,rating,random_equation,18,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.6273023545176627, 0.06800557768185647, 0.052694329650068324, 0.2519977381504126]"
episode_018,dominated,rating,random_equation,19,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.7184211578613319, 0.011950048584837133, 0.16844867577517, 0.10118011777866107]"
episode_018,dominated,rating,random_equation,20,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.15840286247952992, 0.1875127776383652, 0.2997202926059501, 0.3543640672761548]"
episode_018,dominated,rating,random_equation,21,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.07579401999609449, 0.22891977860729626, 0.5172838124057911, 0.17800238899081827]"
episode_018,dominated,rating,random_equation,22,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.17122199535024807, 0.0785437550208363, 0.6988589337136317, 0.051375315915283874]"
episode_018,dominated,rating,random_equation,23,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.591307755979005, 0.2138495478644511, 0.03003500091502592, 0.16480769524151792]"
episode_018,dominated,rating,random_equation,24,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.34288031080863207, 0.13383912316356594, 0.12184117331489361, 0.40143939271290846]"
episode_018,dominated,rating,random_equation,25,ep018_vendor_094,CityExpress094,False,41.95,18,4.44,1.61,1.85,"[0.033106901238776965, 0.6567936020623794, 0.21522547397227498, 0.09487402272656875]"
episode_018,dominated,rating,random_equation,26,ep018_vendor_033,GoHub033,False,38.07,17,4.07,1.15,3.51,"[0.013069768245659833, 0.5061373648758787, 0.14199170801983263, 0.3388011588586288]"
episode_018,dominated,rating,random_equation,27,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.40261698490235925, 0.009848375744968241, 0.26196996339648676, 0.3255646759561856]"
episode_018,dominated,rating,random_equation,28,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.6520222039812154, 0.17425332033479177, 0.1013835346460685, 0.07234094103792428]"
episode_018,dominated,rating,random_equation,29,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.19973441480846424, 0.32748337798844357, 0.4540247942026837, 0.01875741300040857]"
episode_018,dominated,rating,random_equation,30,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.2276344445254303, 0.2816022656705352, 0.48197601236774745, 0.008787277436287004]"
episode_018,dominated,rating,random_equation,31,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.5339034495344015, 0.01638424508513534, 0.097702710151076, 0.35200959522938713]"
episode_018,dominated,rating,random_equation,32,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.47645211672239834, 0.38731860130649903, 0.08196159217637006, 0.05426768979473253]"
episode_018,dominated,rating,random_equation,33,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.42813308793733107, 0.2442821734345281, 0.21238968000184555, 0.11519505862629538]"
episode_018,dominated,rating,random_equation,34,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.3698279632243398, 0.1472233949623179, 0.12963116149750806, 0.3533174803158342]"
episode_018,dominated,rating,random_equation,35,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.19709421491192994, 0.4109893542243458, 0.2914226811168973, 0.100493749746827]"
episode_018,dominated,rating,random_equation,36,ep018_vendor_051,NoshDrop051,False,45.38,21,4.77,5.42,5.57,"[0.002128218387923318, 0.5026212237405614, 0.4310851210370606, 0.06416543683445464]"
episode_018,dominated,rating,random_equation,37,ep018_vendor_033,GoHub033,False,38.07,17,4.07,1.15,3.51,"[0.057953613805388514, 0.5709119271626697, 0.009671931043938814, 0.36146252798800294]"
episode_018,dominated,rating,random_equation,38,ep018_vendor_033,GoHub033,False,38.07,17,4.07,1.15,3.51,"[0.24911594852604016, 0.5507298248797181, 0.010862865427883842, 0.1892913611663578]"
episode_018,dominated,rating,random_equation,39,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.0800230609056094, 0.09944339688135254, 0.31044072636313375, 0.5100928158499043]"
episode_018,dominated,rating,random_equation,40,ep018_vendor_033,GoHub033,False,38.07,17,4.07,1.15,3.51,"[0.11902066180063399, 0.5553226533090425, 0.11220628876151642, 0.21345039612880695]"
episode_018,dominated,rating,random_equation,41,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.2615314449699835, 0.3260961913428744, 0.23089738454546302, 0.18147497914167895]"
episode_018,dominated,rating,random_equation,42,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.08595313815119776, 0.11427080568508859, 0.4164297950318418, 0.38334626113187187]"
episode_018,dominated,rating,random_equation,43,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.05676511512831285, 0.3544439277557578, 0.3432695728322097, 0.2455213842837197]"
episode_018,dominated,rating,random_equation,44,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.24134676687962447, 0.02273769765806658, 0.24607075840350798, 0.48984477705880103]"
episode_018,dominated,rating,random_equation,45,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.031570274673914066, 0.20521842482991678, 0.6574029848204657, 0.10580831567570356]"
episode_018,dominated,rating,random_equation,46,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.2460701225701428, 0.02344036582772322, 0.4494556202724767, 0.2810338913296573]"
episode_018,dominated,rating,random_equation,47,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.34416970489106113, 0.4186072601581718, 0.12750557718113895, 0.10971745776962816]"
episode_018,dominated,rating,random_equation,48,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.18511279419460575, 0.414209662500614, 0.3304302066018782, 0.07024733670290206]"
episode_018,dominated,rating,random_equation,49,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.2385703400273314, 0.24278666968040657, 0.3291176571401294, 0.18952533315213263]"
episode_018,dominated,rating,random_equation,50,ep018_vendor_033,GoHub033,False,38.07,17,4.07,1.15,3.51,"[0.030084413112569226, 0.22071502904268117, 0.0925851834850131, 0.6566153743597365]"
episode_018,dominated,rating,random_equation,51,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.14774639368167572, 0.5047938771035941, 0.29929588659688555, 0.04816384261784452]"
episode_018,dominated,rating,random_equation,52,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.00962486826090029, 0.23484741318442282, 0.7457145344565819, 0.00981318409809495]"
episode_018,dominated,rating,random_equation,53,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.34346100113636646, 0.2833290658203018, 0.21530218860377237, 0.15790774443955946]"
episode_018,dominated,rating,random_equation,54,ep018_vendor_033,GoHub033,False,38.07,17,4.07,1.15,3.51,"[0.011863334082838874, 0.21240708698058414, 0.05792239701346908, 0.7178071819231079]"
episode_018,dominated,rating,random_equation,55,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.23667337322424445, 0.5718043599733287, 0.13921936469241417, 0.05230290211001266]"
episode_018,dominated,rating,random_equation,56,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.19428690579257146, 0.12333653438871642, 0.6630498090896499, 0.01932675072906217]"
episode_018,dominated,rating,random_equation,57,ep018_vendor_033,GoHub033,False,38.07,17,4.07,1.15,3.51,"[0.0771269506748186, 0.16319750411539793, 0.09452106326209148, 0.665154481947692]"
episode_018,dominated,rating,random_equation,58,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.13642325542151887, 0.17267429941640744, 0.43352446209652035, 0.2573779830655533]"
episode_018,dominated,rating,random_equation,59,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.4917091615484038, 0.06193582381549435, 0.1538672867256735, 0.29248772791042843]"
episode_018,dominated,rating,random_equation,60,ep018_vendor_033,GoHub033,False,38.07,17,4.07,1.15,3.51,"[0.21551528202825562, 0.1660700071068019, 0.03753154268662668, 0.5808831681783156]"
episode_018,dominated,rating,random_equation,61,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.044884685280920864, 0.1803073959104027, 0.3630933208289592, 0.4117145979797172]"
episode_018,dominated,rating,random_equation,62,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.0020964549525411946, 0.19565990008923448, 0.5422420936526172, 0.2600015513056071]"
episode_018,dominated,rating,random_equation,63,ep018_vendor_033,GoHub033,False,38.07,17,4.07,1.15,3.51,"[0.05462336180638476, 0.34095289780969784, 0.04232570777017674, 0.5620980326137406]"
episode_018,dominated,rating,random_equation,64,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.08559265661271019, 0.1552330141678753, 0.5942241469089409, 0.1649501823104735]"
episode_018,dominated,rating,random_equation,65,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.0725148795651837, 0.2621167662369525, 0.22014028984373818, 0.44522806435412565]"
episode_018,dominated,rating,random_equation,66,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.029944443764236644, 0.10964055723111903, 0.5964544705205691, 0.26396052848407525]"
episode_018,dominated,rating,random_equation,67,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.17758713024782877, 0.17410120245345448, 0.3886414834581123, 0.2596701838406045]"
episode_018,dominated,rating,random_equation,68,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.28002127200120347, 0.07179619781984675, 0.1941814662407563, 0.4540010639381934]"
episode_018,dominated,rating,random_equation,69,ep018_vendor_033,GoHub033,False,38.07,17,4.07,1.15,3.51,"[0.09193902762297154, 0.35551353224290394, 0.11941238082133163, 0.4331350593127929]"
episode_018,dominated,rating,random_equation,70,ep018_vendor_033,GoHub033,False,38.07,17,4.07,1.15,3.51,"[0.045655643361370186, 0.8425076117542719, 0.02909430616365455, 0.08274243872070328]"
episode_018,dominated,rating,random_equation,71,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.4523418716886973, 0.0961904864202044, 0.04565181387967285, 0.40581582801142546]"
episode_018,dominated,rating,random_equation,72,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.11817282349488864, 0.14747318049778255, 0.6790422928422841, 0.055311703165044745]"
episode_018,dominated,rating,random_equation,73,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.21872469045444784, 0.22921269059983687, 0.33489592709654936, 0.21716669184916576]"
episode_018,dominated,rating,random_equation,74,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.3517093650924386, 0.10430313190606608, 0.17887947004521615, 0.3651080329562791]"
episode_018,dominated,rating,random_equation,75,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.21216655993721742, 0.19118687078973415, 0.3306890352801786, 0.2659575339928698]"
episode_018,dominated,rating,random_equation,76,ep018_vendor_094,CityExpress094,False,41.95,18,4.44,1.61,1.85,"[0.02039740491078373, 0.4783086323620099, 0.16557386518061826, 0.3357200975465881]"
episode_018,dominated,rating,random_equation,77,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.34273164313460325, 0.10344415204650596, 0.4542993266409036, 0.09952487817798723]"
episode_018,dominated,rating,random_equation,78,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.349348010400595, 0.10681660774135968, 0.3680501863656212, 0.17578519549242408]"
episode_018,dominated,rating,random_equation,79,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.18306065992310866, 0.06661417994633446, 0.2380852010134562, 0.5122399591171006]"
episode_018,dominated,rating,random_equation,80,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.5111487626103067, 0.12946007819612554, 0.15606067147173178, 0.20333048772183585]"
episode_018,dominated,rating,random_equation,81,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.24032209670975457, 0.34965337283862297, 0.40188104901642013, 0.008143481435202311]"
episode_018,dominated,rating,random_equation,82,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.4692995302333748, 0.00809249373030863, 0.45033905698440213, 0.07226891905191449]"
episode_018,dominated,rating,random_equation,83,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.5270246327324803, 0.06204497764707098, 0.2978076947745087, 0.11312269484593988]"
episode_018,dominated,rating,random_equation,84,ep018_vendor_013,RocketFleet013,False,41.5,42,4.72,1.42,2.71,"[0.03480674394378993, 0.011189162001649117, 0.17116612476614979, 0.7828379692884111]"
episode_018,dominated,rating,random_equation,85,ep018_vendor_033,GoHub033,False,38.07,17,4.07,1.15,3.51,"[0.11785578948019115, 0.26012501950844197, 0.018109754802390847, 0.6039094362089761]"
episode_018,dominated,rating,random_equation,86,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.08756915341339185, 0.23447213915520673, 0.2855300357456235, 0.3924286716857779]"
episode_018,dominated,rating,random_equation,87,ep018_vendor_033,GoHub033,False,38.07,17,4.07,1.15,3.51,"[0.29286383048357245, 0.3500913690943422, 0.029773316795179663, 0.3272714836269058]"
episode_018,dominated,rating,random_equation,88,ep018_vendor_094,CityExpress094,False,41.95,18,4.44,1.61,1.85,"[0.035472828023002195, 0.4952633595056578, 0.23700425962387667, 0.2322595528474633]"
episode_018,dominated,rating,random_equation,89,ep018_vendor_033,GoHub033,False,38.07,17,4.07,1.15,3.51,"[0.014418799501083376, 0.47147519257971576, 0.12406523648778686, 0.390040771431414]"
episode_018,dominated,rating,random_equation,90,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.5880842941357152, 0.11298587142227318, 0.1311651487283561, 0.16776468571365555]"
episode_018,dominated,rating,random_equation,91,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.16673769153084178, 0.291716859877262, 0.15692803184640866, 0.38461741674548766]"
episode_018,dominated,rating,random_equation,92,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.07591183555385299, 0.28275337244569176, 0.5740380353408672, 0.06729675665958812]"
episode_018,dominated,rating,random_equation,93,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.5698853741972785, 0.29703440823198773, 0.03234643327197771, 0.10073378429875612]"
episode_018,dominated,rating,random_equation,94,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.23348207724803333, 0.033043844967940106, 0.48896776905476463, 0.2445063087292619]"
episode_018,dominated,rating,random_equation,95,ep018_vendor_033,GoHub033,False,38.07,17,4.07,1.15,3.51,"[0.1930054929763384, 0.36524044077467294, 0.04412090165359648, 0.39763316459539216]"
episode_018,dominated,rating,random_equation,96,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.49718376467203784, 0.06766138608266932, 0.07509359949261626, 0.3600612497526766]"
episode_018,dominated,rating,random_equation,97,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.3923983060541866, 0.05010668895228187, 0.3109714263607287, 0.24652357863280294]"
episode_018,dominated,rating,random_equation,98,ep018_vendor_001,FeastNow001,False,30.45,25,4.82,2.05,1.28,"[0.15976097813598136, 0.09392528213925443, 0.13983182655190998, 0.6064819131728542]"
